# Temperature Energy Magnetization
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.200000000000009948e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.150000000000010125e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.150000000000010125e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.150000000000010125e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.100000000000010303e+00 -3.840000000000000000e+02 9.799999999999999822e-01
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
1.050000000000010481e+00 -4.000000000000000000e+02 1.000000000000000000e+00
